1084,12
1085,11
1086,11
1087,11
1088,11
1089,11
1090,12
1091,11
1092,12
1093,11
1094,12
1095,11
1096,11
1096,10
1097,11
1098,12
1098,114
1098,11
1099,11
1100,11
1101,11
1102,11
1103,11
1104,11
1105,11
1106,11
1107,11
1108,11
1109,11
1110,11
1111,11
1112,11
1113,11
1114,11
1115,11
1116,11
1117,11
1118,11
1119,11
1120,12
1120,11
1121,11
1122,11
1123,11
1124,11
1125,11
1126,11
1127,11
1128,11
1129,11
1130,11
1131,177
1131,52
1132,11
1132,114
1133,14
1134,11
1135,11
1135,114
1136,11
1137,11
1138,11
1139,11
1140,11
1141,51
1142,11
1142,12
1142,114
1143,11
1144,11
1145,11
1146,12
1147,12
1148,11
1149,11
1150,11
1151,11
1152,11
1153,11
1154,11
1155,114
1156,11
1157,11
1158,11
1159,11
1160,11
1161,11
1162,11
1163,11
1164,11
1165,132
1165,2
1166,122
1166,123
1166,92
1167,123
1167,122
1168,92
1169,132
1170,132
1171,132
1172,132
1173,122
1173,123
1173,92
1174,90
1175,132
1175,2
1176,123
1176,122
1177,132
1178,90
1179,2
1179,88
1180,88
1180,132
1181,90
1181,122
1181,132
1182,123
1182,90
1183,132
1183,90
1184,2
1184,88
1185,2
1186,132
1186,88
1187,132
1188,92
1189,4
1190,132
1191,132
1192,132
1193,90
1193,122
1193,132
1194,132
1195,92
1196,123
1196,90
1197,2
1198,4
1199,92
1200,132
1200,90
1201,11
1202,45
1203,45
1204,16
1204,13
1205,16
1206,13
1207,11
1207,67
1207,12
1207,10
1208,64
1209,11
1209,12
1209,10
1210,11
1210,67
1211,14
1212,10
1212,11
1212,93
1212,12
1213,178
1213,10
1213,155
1214,71
1215,53
1216,92
1216,179
1217,179
1217,123
1217,10
1217,88
1217,122
1218,11
1218,12
1219,11
1220,13
1221,16
1222,71
1223,71
1224,71
1225,71
1226,93
1227,178
1227,53
1227,155
1228,53
1229,53
1229,155
1230,76
1232,155
1232,178
1233,10
1233,123
1234,10
1235,71
1236,69
1237,11
1237,10
1237,12
1237,67
1238,69
1239,14
1240,10
1241,45
1242,69
1243,10
1243,11
1244,71
1245,10
1245,92
1246,88
1247,178
1247,53
1247,155
1248,132
1249,53
1250,92
1251,53
1252,131
1252,132
1252,92
1252,179
1253,88
1254,45
1255,60
1256,45
1257,13
1258,60
1258,45
1259,10
1260,64
1260,69
1261,71
1262,10
1262,12
1262,11
1262,123
1263,10
1264,10
1264,123
1265,53
1265,64
1266,53
1267,53
1267,64
1268,123
1268,10
1269,71
1269,60
1270,13
1271,64
1271,53
1272,76
1273,53
1274,45
1275,123
1275,10
1275,12
1275,11
1276,11
1276,10
1276,12
1277,122
1277,88
1278,45
1279,45
1280,10
1280,11
1280,12
1281,67
1282,64
1282,69
1283,10
1283,11
1284,11
1285,123
1285,12
1285,64
1285,10
1285,45
1285,11
1286,155
1286,178
1287,132
1288,67
1289,53
1290,179
1290,132
1290,92
1291,10
1291,113
1291,123
1292,10
1292,11
1293,53
1294,64
1294,53
1295,64
1295,69
1295,53
1296,53
1297,15
1298,69
1298,71
1299,69
1299,64
1300,24
1301,10
1301,11
1301,12
1302,69
1303,69
1304,14
1305,10
1306,10
1307,132
1308,132
1309,92
1309,132
1309,131
1310,179
1310,88
1310,122
1310,93
1311,11
1311,93
1311,12
1311,10
1312,93
1313,10
1313,92
1314,12
1314,10
1314,11
1315,10
1315,45
1315,12
1315,64
1315,11
1315,123
1316,15
1317,10
1318,12
1318,11
1318,45
1319,88
1319,93
1320,10
1320,11
1320,88
1320,123
1321,12
1321,11
1322,178
1322,12
1322,10
1322,155
1322,11
1322,45
1322,64
1323,10
1323,12
1323,11
1324,64
1325,12
1325,11
1325,45
1325,10
1326,15
1327,11
1327,45
1327,12
1327,10
1328,15
1328,14
1329,14
1330,92
1331,45
1331,10
1331,12
1331,11
1332,10
1333,12
1333,10
1334,12
1335,12
1336,12
1336,11
1336,10
1337,15
1338,10
1339,12
1339,67
1339,64
1339,10
1340,10
1341,11
1341,12
1341,10
1341,45
1342,92
1342,88
1342,93
1343,10
1343,12
1343,11
1344,10
1344,11
1344,179
1344,93
1345,12
1345,11
1345,93
1345,123
1346,11
1347,67
1347,123
1347,10
1347,11
1347,14
1347,64
1347,12
1347,45
1348,64
1348,12
1349,10
1349,45
1349,11
1349,12
1350,10
1350,64
1350,12
1350,11
1351,11
1351,45
1351,10
1351,12
1351,123
1352,11
1352,12
1353,10
1354,11
1354,12
1354,10
1355,12
1356,10
1357,12
1358,11
1359,10
1360,11
1360,12
1360,10
1360,45
1361,88
1362,179
1362,88
1363,11
1364,12
1364,11
1364,10
1365,74
1366,10
1367,12
1367,11
1367,45
1368,53
1368,64
1369,53
1370,53
1370,64
1371,53
1372,64
1372,14
1372,12
1372,10
1373,64
1373,11
1373,12
1374,88
1375,88
1376,132
1376,131
1377,132
1378,132
1379,132
1380,122
1380,88
1380,179
1381,131
1381,88
1381,122
1382,10
1382,123
1383,10
1383,11
1384,88
1385,53
1385,178
1386,88
1386,122
1386,179
1387,10
1388,122
1388,179
1388,88
1389,53
1390,10
1391,53
1392,10
1392,123
1393,122
1393,179
1394,11
1394,10
1395,53
1396,122
1396,179
1397,122
1397,179
1398,53
1398,155
1398,178
1399,45
1400,10
1400,11
1400,113
1401,11
1401,64
1402,88
1402,179
1403,131
1403,88
1404,10
1405,92
1406,10
1407,88
1408,88
1409,71
1410,12
1410,11
1411,53
1411,155
1411,178
1412,92
1413,71
1414,53
1415,178
1415,155
1416,11
1416,12
1417,11
1417,12
1418,45
1419,155
1419,178
1419,10
1420,178
1420,155
1420,53
1421,53
1421,178
1421,155
1422,60
1423,10
1424,53
1424,64
1425,155
1425,178
1426,53
1427,69
1427,71
1428,10
1429,12
1429,10
1429,178
1429,155
1429,11
1429,45
1429,64
1430,53
1430,64
1431,131
1431,132
1432,53
1432,178
1433,53
1433,178
1433,155
1434,53
1434,155
1434,178
1435,155
1435,178
1436,71
1437,53
1438,71
1439,178
1440,69
1441,75
1442,69
1443,155
1443,178
1444,53
1444,178
1445,155
1445,178
1446,71
1447,178
1447,155
1448,53
1449,53
1449,178
1449,155
1449,64
1450,53
1450,69
1450,64
1450,155
1451,53
1452,75
1452,71
1453,69
1454,71
1455,178
1455,155
1456,53
1456,178
1456,155
1456,64
1457,178
1457,155
1458,53
1458,69
1458,64
1459,178
1459,155
1460,178
1460,155
1460,53
1461,155
1461,178
1462,178
1462,155
1463,71
1464,178
1464,155
1465,155
1466,53
1466,11
1466,10
1466,155
1466,178
1466,123
1466,64
1467,12
1467,53
1467,178
1467,10
1467,155
1467,11
1468,178
1469,53
1470,178
1470,155
1470,53
1471,53
1471,178
1471,155
1471,64
1472,155
1472,178
1473,69
1474,53
1474,64
1475,53
1475,64
1475,69
1476,64
1477,64
1478,155
1478,178
1479,178
1479,155
1479,53
1480,53
1480,155
1480,178
1481,10
1482,53
1483,53
1484,178
1484,155
1484,53
1485,10
1486,11
1487,10
1487,12
1488,122
1488,88
1488,179
1489,155
1489,178
1489,53
1490,92
1491,53
1492,179
1492,131
1492,132
1492,92
1493,11
1493,123
1493,10
1494,10
1494,12
1495,13
1496,64
1497,64
1498,10
1499,69
1500,14
1501,13
1502,13
1503,13
1504,10
1504,11
1505,13
1506,69
1507,60
1507,71
1508,67
1508,11
1508,12
1509,12
1509,11
1509,45
1509,10
1510,155
1510,178
1511,74
1512,71
1512,76
1513,64
1513,53
1514,179
1514,92
1515,64
1516,113
1517,11
1518,45
1519,71
1520,71
1521,71
1522,15
1523,69
1524,12
1524,67
1524,10
1524,11
1525,69
1526,15
1527,10
1527,12
1527,11
1527,45
1528,10
1529,53
1530,53
1531,11
1531,10
1531,45
1532,11
1532,10
1533,15
1533,14
1534,71
1535,71
1536,11
1536,67
1536,10
1537,14
1537,67
1538,45
1539,178
1540,45
1541,93
1541,88
1542,67
1543,69
1544,69
1545,69
1546,10
1546,11
1546,12
1547,64
1548,14
1549,75
1550,75
1550,71
1550,74
1551,71
1552,11
1553,74
1553,71
1554,11
1554,10
1554,12
1555,10
1556,11
1556,10
1556,12
1557,69
1558,13
1559,11
1560,122
1561,74
1562,74
1563,74
1564,69
1565,74
1566,74
1566,60
1567,71
1568,76
1569,69
1570,71
1571,71
1572,64
1573,71
1574,76
1574,71
1575,64
1576,69
1577,155
1577,178
1578,16
1579,92
1579,93
1580,53
1580,178
1581,53
1582,60
1582,71
1583,53
1584,12
1584,45
1584,10
1584,11
1585,178
1585,155
1586,92
1587,60
1587,71
1588,53
1589,92
1590,123
1591,10
1591,11
1592,71
1593,45
1594,10
1595,122
1595,179
1595,88
1596,178
1596,155
1597,132
1598,53
1599,132
1600,179
1600,132
1600,131
1600,92
1601,123
1602,11
1602,10
1603,11
1604,16
1604,13
1605,71
1606,53
1607,69
1608,132
1609,53
1610,132
1611,64
1611,53
1612,69
1612,64
1613,132
1614,12
1614,10
1615,53
1616,132
1617,53
1618,53
1618,64
1619,64
1620,13
1621,71
1622,69
1623,69
1624,74
1624,75
1624,71
1625,13
1626,74
1627,132
1628,53
1629,180
1629,68
1630,71
1630,75
1631,69
1632,13
1632,64
1632,16
1633,64
1634,69
1634,64
1635,64
1635,69
1635,53
1636,69
1637,76
1637,74
1638,53
1639,64
1640,12
1641,132
1642,131
1642,92
1643,53
1644,76
1645,53
1646,180
1646,69
1647,53
1648,64
1649,92
1650,13
1651,131
1652,45
1653,92
1654,69
1655,24
1655,60
1656,69
1657,71
1658,45
1659,24
1660,71
1661,24
1662,69
1663,45
1664,60
1665,12
1666,11
1666,10
1667,178
1667,53
1667,155
1667,64
1668,53
1669,53
1670,71
1671,60
1672,64
1672,53
1673,155
1673,53
1674,11
1674,12
1675,11
1675,12
1675,10
1676,45
1677,45
1678,45
1679,45
1680,155
1680,53
1681,53
1682,60
1683,64
1683,53
1684,12
1685,53
1686,92
1687,53
1687,69
1687,64
1687,155
1688,13
1689,45
1690,71
1691,74
1692,64
1693,53
1694,92
1695,53
1696,180
1696,68
1697,53
1698,75
1699,69
1700,16
1701,64
1701,53
1702,24
1703,45
1704,64
1704,71
1704,69
1704,53
1705,71
1705,74
1706,53
1707,45
1708,12
1708,11
1709,12
1709,10
1709,11
1710,53
1711,71
1712,53
1713,88
1713,92
1714,45
1715,53
1716,88
1716,92
1717,155
1718,24
1718,60
1719,45
1720,45
1721,45
1722,53
1723,10
1724,67
1725,92
1726,10
1726,123
1727,12
1727,10
1727,11
1728,10
1728,123
1729,53
1730,92
1731,53
1732,53
1733,123
1733,113
1733,10
1734,88
1734,179
1735,131
1735,92
1736,92
1737,131
1738,92
1739,71
1740,71
1741,71
1742,11
1743,11
1743,10
1743,12
1744,12
1744,10
1744,67
1744,11
1745,67
1745,11
1746,71
1747,71
1748,76
1749,71
1750,10
1750,11
1750,12
1750,67
1751,10
1752,11
1752,10
1753,71
1754,71
1755,60
1755,71
1756,11
1756,10
1756,12
1757,10
1757,12
1758,11
1759,67
1760,11
1760,10
1760,12
1761,15
1762,12
1762,11
1762,10
1763,71
1764,71
1765,75
1765,71
1766,10
1767,10
1767,11
1768,60
1768,71
1769,67
1769,12
1769,11
1769,10
1770,71
1770,76
1771,12
1771,11
1771,10
1772,10
1772,11
1773,10
1773,11
1773,12
1773,67
1774,10
1774,11
1774,12
1775,10
1776,12
1776,10
1776,11
1777,11
1778,60
1778,71
1779,60
1779,71
1780,67
1780,11
1781,75
1781,71
1782,24
1782,60
1783,24
1784,60
1785,60
1786,75
1787,10
1788,67
1789,11
1790,10
1791,10
1792,71
1793,10
1793,11
1793,12
1794,75
1794,71
1795,10
1795,11
1796,11
1796,12
1796,10
1797,10
1797,11
1797,12
1798,60
1799,11
1799,12
1799,10
1800,12
1800,11
1800,10
1801,69
1801,71
1802,10
1802,11
1802,12
1803,11
1804,15
1805,60
1806,11
1807,11
1807,12
1808,69
1809,71
1810,71
1811,60
1812,11
1813,10
1813,12
1813,11
1814,10
1814,11
1815,11
1815,12
1815,10
1816,11
1816,10
1817,11
1817,10
1818,11
1819,71
1820,60
1821,67
1822,76
1822,60
1823,11
1823,10
1823,12
1824,69
1825,69
1826,69
1827,64
1827,69
1828,69
1829,11
1830,64
1831,11
1832,10
1833,10
1834,71
1835,13
1836,71
1837,64
1837,13
1837,16
1838,16
1839,69
1839,13
1839,16
1840,13
1841,15
1842,122
1843,64
1844,10
1844,11
1844,12
1845,69
1846,14
1847,10
1848,179
1848,122
1849,155
1849,178
1850,179
1850,132
1850,92
1850,131
1851,179
1851,122
1851,88
1852,10
1853,45
1854,12
1854,64
1854,67
1854,10
1855,10
1855,11
1856,53
1856,155
1856,178
1856,64
1857,11
1858,69
1858,64
1859,64
1859,53
1860,71
1861,64
1861,53
1862,53
1862,155
1862,178
1863,12
1863,67
1863,64
1863,11
1863,14
1864,12
1864,11
1865,45
1866,45
1867,45
1868,71
1869,45
1870,24
1871,13
1871,45
1872,45
1872,69
1873,10
1874,178
1874,155
1875,45
1876,53
1877,53
1878,10
1879,53
1880,69
1881,53
1882,69
1882,64
1883,64
1883,53
1884,69
1884,64
1885,53
1886,64
1886,69
1886,53
1887,69
1888,132
1889,10
1889,12
1889,11
1889,45
1890,53
1890,64
1891,132
1892,53
1893,53
1894,53
1894,64
1895,53
1896,13
1897,53
1897,64
1898,71
1899,69
1900,74
1900,71
1901,53
1902,53
1903,132
1904,69
1904,64
1904,53
1905,53
1905,64
1906,71
1906,69
1906,64
1906,53
1907,53
1908,75
1908,71
1909,69
1909,64
1910,13
1910,69
1910,16
1911,64
1911,53
1912,53
1913,53
1914,53
1915,69
1916,53
1916,69
1917,11
1917,53
1917,12
1917,64
1918,53
1919,132
1920,53
1921,53
1921,64
1922,53
1923,53
1924,69
1925,64
1926,69
1926,64
1926,53
1927,64
1927,53
1928,53
1928,64
1929,53
1930,53
1931,13
1932,53
1933,53
1934,88
1934,92
1934,93
1935,178
1935,155
1936,88
1937,88
1938,11
1938,10
1939,10
1940,10
1940,11
1940,12
1941,179
1941,122
1942,178
1942,155
1942,53
1943,53
1944,179
1944,92
1945,10
1945,123
1946,11
1946,12
1946,10
1948,10
1948,11
1948,179
1948,93
1948,122
1949,179
1949,122
1949,10
1950,178
1950,155
1951,53
1952,179
1953,10
1953,123
1953,179
1954,178
1954,155
1955,12
1955,11
1955,10
1956,15
1957,69
1958,10
1958,11
1959,69
1960,60
1961,10
1961,11
1961,12
1962,10
1962,12
1962,11
1963,71
1964,76
1965,69
1966,76
1967,74
1968,71
1969,45
1970,69
1971,69
1972,76
1972,71
1973,45
1974,74
1974,76
1975,69
1976,69
1977,71
1977,74
1978,76
1979,74
1979,71
1980,45
1981,76
1982,69
1983,69
1984,45
1985,76
1986,16
1987,179
1987,92
1988,71
1989,178
1989,155
1990,132
1990,131
1990,92
1990,179
1991,53
1992,179
1992,132
1992,92
1993,69
1994,132
1994,92
1994,131
1995,12
1995,11
1995,123
1995,10
1996,53
1997,132
1998,53
1998,155
1998,178
1999,178
1999,155
2000,178
2000,155
2000,53
2001,131
2001,179
2001,132
2001,92
2002,69
2003,69
2004,92
2004,179
2005,69
2006,53
2007,74
2008,92
2009,132
2009,131
2009,179
2009,92
2010,53
2011,155
2011,53
2012,53
2013,53
2014,69
2014,71
2015,13
2016,69
2017,132
2017,92
2017,179
2017,131
2018,53
2018,155
2018,178
2019,53
2020,53
2020,69
2021,88
2022,179
2022,92
2023,179
2024,74
2024,71
2025,53
2026,71
2027,11
2027,12
2027,10
2027,123
2028,12
2028,53
2028,155
2028,11
2028,178
2029,179
2029,92
2029,132
2030,71
2031,53
2031,178
2031,155
2032,53
2033,92
2033,179
2034,53
2035,53
2036,53
2037,179
2037,92
2038,178
2038,155
2038,53
2039,155
2039,53
2039,178
2040,13
2041,88
2042,45
2043,45
2044,92
2044,179
2044,132
2045,64
2046,64
2047,10
2047,11
2048,11
2049,45
2050,11
2051,45
2052,155
2053,45
2054,53
2055,11
2056,12
2056,11
2056,10
2057,45
2058,114
2058,45
2059,114
2060,71
2061,76
2062,13
2062,45
2063,13
2063,45
2064,13
2064,45
2065,64
2066,14
2067,123
2067,10
2067,88
2068,10
2068,123
2069,14
2070,88
2070,179
2070,122
2071,123
2071,10
2071,12
2071,11
2072,67
2073,113
2073,10
2073,123
2074,14
2075,88
2075,122
2075,93
2075,179
2076,64
2076,12
2076,123
2076,45
2076,67
2076,14
2076,10
2076,11
2077,64
2077,14
2077,12
2077,10
2078,88
2079,88
2079,113
2079,10
2079,123
2080,12
2080,11
2081,155
2081,10
2081,11
2081,53
2081,178
2081,123
2081,64
2082,123
2082,11
2082,10
2083,14
2084,113
2085,15
2086,11
2086,10
2087,14
2087,67
2088,64
2089,123
2090,123
2090,10
2091,12
2091,11
2092,12
2092,11
2093,113
2093,123
2093,10
2094,15
2095,64
2096,15
2097,14
2098,122
2098,179
2098,88
2099,67
2099,12
2099,64
2099,11
2099,14
2100,53
2100,12
2100,64
2100,11
2101,88
2102,123
2102,10
2103,10
2103,123
2103,179
2104,15
2105,11
2105,10
2105,12
2105,123
2106,11
2107,12
2107,64
2108,10
2108,123
2108,11
