242,4030,6392
243,3374,3393
244,3374,3395
245,3390,3395
246,3390,3382
247,4108,3393
248,4108,3395
249,4108,3404
250,4108,3400
251,4108,3382
252,4108,4030
253,4108,3379
254,2276,3382
255,3368,3393
256,3368,3395
257,3368,3386
258,3368,3400
259,3368,3378
260,3369,3393
261,3369,3395
262,3369,3386
263,3369,4144
264,3399,3375
265,3399,3393
266,3399,3395
267,3399,3379
268,6392,3371
269,6392,3395
270,6392,3400
271,6392,3394
272,6392,4030
273,3376,3393
274,3376,3395
275,3376,3400
276,3376,3373
277,3379,3393
278,3379,3395
279,3379,3385
280,3379,3400
281,3379,3382
282,3379,4108
283,3379,3399
284,3379,3383
285,3383,3371
286,3383,3395
287,3383,3382
288,3383,3379
289,156,4144
290,3877,3484
291,3484,3877
292,1128,1590
293,1590,1128
294,3885,3076
295,3043,3076
296,3076,3885
297,3076,3043
298,3076,2188
299,3076,2072
300,3076,3304
301,3076,2194
302,2188,3076
303,2072,3076
304,3304,3076
305,2194,3076
306,3670,3988
307,3988,3670
308,3988,3797
309,3988,3576
310,3988,1760
311,3797,3988
312,3576,3988
313,3576,1760
314,1760,3988
315,1760,3576
316,178,49
317,2709,1824
318,1852,1824
319,1852,1825
320,1804,1824
321,1804,1825
322,1804,3621
323,3797,1824
324,3877,1825
325,1824,2709
326,1824,1852
327,1824,1804
328,1824,3797
329,1824,3576
330,1824,1825
331,1824,3621
332,1824,1885
333,3576,1824
334,1825,1852
335,1825,1804
336,1825,3877
337,1825,1824
338,1825,3621
339,3621,1804
340,3621,1824
341,3621,1825
342,1885,1824
343,1688,1678
344,1678,1688
345,1230,350
346,1230,351
347,210,344
348,580,342
349,737,344
350,737,345
351,737,342
352,3941,344
353,3941,350
354,1688,344
355,1218,344
356,1218,345
357,1218,352
358,1218,342
359,1218,350
360,1739,350
361,636,342
362,469,342
363,469,351
364,1216,345
365,1216,350
366,1538,344
367,1538,351
368,302,350
369,1423,345
370,1489,344
371,1489,342
372,1489,350
373,1382,342
374,344,210
375,344,737
376,344,3941
377,344,1688
378,344,1218
379,344,1538
380,344,1489
381,344,1509
382,344,599
383,344,535
384,344,1626
385,344,1555
386,344,342
387,344,1452
388,344,1225
389,344,507
390,344,1638
391,344,1054
392,344,478
393,344,1524
394,344,1561
395,344,1354
396,344,3998
397,344,1587
398,344,1562
399,344,1075
400,344,1472
401,344,4317
402,344,1486
403,344,548
404,344,1590
405,344,287
406,344,351
407,344,1551
408,344,1613
409,344,679
410,344,1678
411,1509,344
412,1509,345
413,1509,352
414,1509,342
415,1509,350
416,1509,351
417,599,344
418,599,345
419,345,737
420,345,1218
421,345,1216
422,345,1423
423,345,1509
424,345,599
425,345,1665
426,345,1452
427,345,1225
428,345,1335
429,345,1229
430,345,1524
431,345,3998
432,345,1587
433,345,1486
434,345,1551
435,345,679
436,535,344
437,1626,344
438,1626,342
439,1626,350
440,1555,344
441,1555,352
442,1555,342
443,1555,350
444,1555,351
445,1665,345
446,1665,342
447,352,1218
448,352,1509
449,352,1555
450,352,1452
451,352,1524
452,352,1561
453,352,3998
454,352,4317
455,352,1486
456,352,548
457,352,350
458,352,1551
459,352,1613
460,342,580
461,342,737
462,342,1218
463,342,636
464,342,469
465,342,1489
466,342,1382
467,342,344
468,342,1509
469,342,1626
470,342,1555
471,342,1665
472,342,1452
473,342,507
474,342,1229
475,342,478
476,342,1524
477,342,1561
478,342,1354
479,342,644
480,342,3998
481,342,1587
482,342,4317
483,342,1486
484,342,350
485,342,1273
486,342,1551
487,342,1613
488,342,1678
489,421,351
490,1452,344
491,1452,345
492,1452,352
493,1452,342
494,1452,350
495,1452,351
496,1225,344
497,1225,345
498,1225,350
499,1225,351
500,507,344
501,507,342
502,507,350
503,507,351
504,1638,344
505,1638,350
506,1054,344
507,1335,345
508,1229,345
509,1229,342
510,478,344
511,478,342
512,1524,344
513,1524,345
514,1524,352
515,1524,342
516,1524,350
517,1561,344
518,1561,352
519,1561,342
520,1561,350
521,1354,344
522,1354,342
523,1354,351
524,644,342
525,3998,344
526,3998,345
527,3998,352
528,3998,342
529,3998,350
530,3998,351
531,1587,344
532,1587,345
533,1587,342
534,1562,344
535,1075,344
536,1472,344
537,4317,344
538,4317,352
539,4317,342
540,4317,350
541,4317,351
542,1486,344
543,1486,345
544,1486,352
545,1486,342
546,1486,350
547,548,344
548,548,352
549,548,350
550,350,1230
551,350,3941
552,350,1218
553,350,1739
554,350,1216
555,350,302
556,350,1489
557,350,1509
558,350,1626
559,350,1555
560,350,352
561,350,342
562,350,1452
563,350,1225
564,350,507
565,350,1638
566,350,1524
567,350,1561
568,350,3998
569,350,4317
570,350,1486
571,350,548
572,350,351
573,350,1613
574,1273,342
575,1590,344
576,287,344
577,351,1230
578,351,469
579,351,1538
580,351,344
581,351,1509
582,351,1555
583,351,421
584,351,1452
585,351,1225
586,351,507
587,351,1354
588,351,3998
589,351,4317
590,351,350
591,351,1613
592,1551,344
593,1551,345
594,1551,352
595,1551,342
596,1613,344
597,1613,352
598,1613,342
599,1613,350
600,1613,351
601,679,344
602,679,345
603,1678,344
604,1678,342
605,3885,2397
606,3370,2397
607,3275,2397
608,3940,2397
609,2188,2397
610,3199,2397
611,3077,2397
612,3179,2397
613,3930,2397
614,3992,2397
615,3304,2397
616,3121,2397
617,2397,3885
618,2397,3370
619,2397,3275
620,2397,3940
621,2397,2188
622,2397,3199
623,2397,3077
624,2397,3179
625,2397,3930
626,2397,3992
627,2397,3304
628,2397,3121
629,2397,3942
630,2397,2279
631,2397,3364
632,2397,2372
633,2397,3406
634,2397,3205
635,2397,3316
636,2397,2276
637,2397,3383
638,3942,2397
639,2279,2397
640,3364,2397
641,2372,2397
642,3406,2397
643,3205,2397
644,3316,2397
645,2276,2397
646,3383,2397
647,3885,3043
648,3885,3093
649,3131,2997
650,3131,3043
651,3131,3093
652,3131,3144
653,2997,3131
654,2997,3043
655,2997,3093
656,2997,2188
657,2997,3144
658,2997,2194
659,3043,3885
660,3043,3131
661,3043,2997
662,3043,3093
663,3043,3144
664,3093,3885
665,3093,3131
666,3093,2997
667,3093,3043
668,3093,2188
669,3093,3144
670,2188,2997
671,2188,3093
672,2188,3144
673,3144,3131
674,3144,2997
675,3144,3043
676,3144,3093
677,3144,2188
678,3144,3316
679,2194,2997
680,3316,3144
681,1555,1590
682,1354,1590
683,337,1590
684,1590,1555
685,1590,1354
686,1590,337
687,4029,2948
688,2948,4029
689,2948,4078
690,4078,2948
691,3953,1056
692,1056,3953
693,3885,3930
694,3885,2372
695,2305,3930
696,3077,3930
697,3930,3885
698,3930,2305
699,3930,3077
700,3930,3992
701,3930,2397
702,3930,3942
703,3930,2279
704,3930,3390
705,3992,3930
706,2397,3930
707,3942,3930
708,2279,3930
709,2372,3885
710,3390,3930
711,2305,2359
712,2359,2305
713,2359,3992
714,3992,2359
715,4078,2975
716,2975,4078
717,3885,3393
718,3885,3179
719,3885,3930
720,3393,3885
721,3393,3179
722,3179,3885
723,3179,3393
724,3179,3930
725,3930,3885
726,3930,3179
727,3375,3382
728,3375,4033
729,3393,3382
730,3393,4033
731,3371,3385
732,3371,3382
733,3371,4033
734,3371,3388
735,3395,3382
736,3395,3368
737,3404,3368
738,3404,3376
739,3385,3371
740,3385,3373
741,4120,3382
742,6345,3369
743,3389,3382
744,3389,4033
745,3389,3406
746,3386,3382
747,3382,3375
748,3382,3393
749,3382,3371
750,3382,3395
751,3382,4120
752,3382,3389
753,3382,3386
754,3382,3394
755,3382,3372
756,3382,3378
757,3382,4033
758,3382,3373
759,3382,3364
760,3382,3406
761,3382,4030
762,3382,4108
763,3382,3369
764,3382,3376
765,3382,3379
766,3394,3382
767,3394,4033
768,3394,3388
769,3394,3316
770,3372,3382
771,3372,3383
772,3378,3382
773,3378,3399
774,4033,3375
775,4033,3393
776,4033,3371
777,4033,3389
778,4033,3382
779,4033,3394
780,4033,3387
781,4033,3388
782,4033,3374
783,4033,3369
784,4033,3376
785,4033,3379
786,3387,4033
787,3388,3371
788,3388,3394
789,3388,4033
790,3373,3385
791,3373,3382
792,3364,3382
793,3406,3389
794,3406,3382
795,3316,3394
796,4030,3382
797,3374,4033
798,3390,3376
799,4108,3382
800,3368,3395
801,3368,3404
802,3369,6345
803,3369,3382
804,3369,4033
805,3399,3378
806,3376,3404
807,3376,3382
808,3376,4033
809,3376,3390
810,3379,3382
811,3379,4033
812,3383,3372
813,1706,1701
814,1688,1701
815,1688,2985
816,1382,1701
817,1701,1706
818,1701,1688
819,1701,1382
820,2985,1688
821,3885,3406
822,3370,3391
823,3370,6347
824,3393,3406
825,3393,3391
826,3393,6347
827,3371,3391
828,3395,3391
829,3395,6347
830,3404,3386
831,3404,3406
832,3404,6347
833,6345,6347
834,3386,3404
835,3386,3372
836,3386,4144
837,3386,6347
838,3386,4030
839,3386,3374
840,3077,3406
841,3179,3406
842,3400,3406
843,2264,3406
844,3992,3406
845,3382,3406
846,3382,3391
847,3382,6347
848,3394,3391
849,3372,3386
850,3372,3406
851,3372,6347
852,3378,3406
853,3121,3406
854,3388,4144
855,3373,3391
856,3406,3885
857,3406,3393
858,3406,3404
859,3406,3077
860,3406,3179
861,3406,3400
862,3406,2264
863,3406,3992
864,3406,3372
865,3406,3121
866,3406,3373
867,3406,4144
868,3406,3316
869,3406,4030
870,3406,3390
871,3406,2276
872,3406,3383
873,3391,3370
874,3391,3393
875,3391,3371
876,3391,3395
877,3391,3382
878,3391,3394
879,3391,3378
880,3391,6347
881,3391,4030
882,3391,3374
883,3391,3390
884,3391,3399
885,3391,3379
886,3391,3383
887,4144,3386
888,4144,3388
889,4144,3406
890,4144,6347
891,4144,3374
892,4144,3379
893,3316,3406
894,6347,3370
895,6347,3393
896,6347,3395
897,6347,3404
898,6347,6345
899,6347,3386
900,6347,3382
901,6347,3372
902,6347,3391
903,6347,4144
904,6347,3374
905,6347,2276
906,6347,3383
907,4030,3386
908,4030,3406
909,4030,3391
910,3374,3386
911,3374,3391
912,3374,4144
913,3374,6347
914,3390,3391
915,2276,3406
916,2276,6347
917,3399,3391
918,3399,3379
919,3379,3391
920,3379,4144
921,3379,3399
922,3383,3406
923,3383,3391
924,3383,6347
925,3682,3488
926,3682,3858
927,3488,3682
928,3645,3861
929,3797,3861
930,3697,3861
931,3858,3682
932,3858,3861
933,3861,3645
934,3861,3797
935,3861,3697
936,3861,3858
937,49,178
938,178,49
939,2179,3131
940,2179,2997
941,2179,3093
942,2179,2064
943,2179,2176
944,2179,3144
945,2057,2997
946,3885,2997
947,3885,3093
948,3131,2179
949,3131,2997
950,3131,3043
951,3131,3093
952,3131,3304
953,3131,3144
954,2997,2179
955,2997,2057
956,2997,3885
957,2997,3131
958,2997,302
959,2997,3043
960,2997,3024
961,2997,3076
962,2997,3093
963,2997,2064
964,2997,2188
965,2997,3077
966,2997,2072
967,2997,813
968,2997,3304
969,2997,2176
970,2997,507
971,2997,3144
972,2997,2194
973,2997,4059
974,2997,2279
975,2997,2082
976,2997,3316
977,302,2997
978,302,3093
979,302,3494
980,302,193
981,3043,3131
982,3043,2997
983,3043,3076
984,3043,3093
985,3024,2997
986,3076,2997
987,3076,3043
988,3076,3093
989,3093,2179
990,3093,3885
991,3093,3131
992,3093,2997
993,3093,302
994,3093,3043
995,3093,3076
996,3093,2064
997,3093,2188
998,3093,3077
999,3093,3304
1000,3093,507
1001,3093,3144
1002,3093,3316
1003,2064,2179
1004,2064,2997
1005,2064,3093
1006,2188,2997
1007,2188,3093
1008,3494,302
1009,3077,2997
1010,3077,3093
1011,2072,2997
1012,813,2997
1013,3304,3131
1014,3304,2997
1015,3304,3093
1016,3304,3144
1017,2176,2179
1018,2176,2997
1019,507,2997
1020,507,3093
1021,3144,2179
1022,3144,3131
1023,3144,2997
1024,3144,3093
1025,3144,3304
1026,3144,3316
1027,2194,2997
1028,4059,2997
1029,2279,2997
1030,2082,2997
1031,3316,2997
1032,3316,3093
1033,3316,3144
1034,193,302
1035,737,1486
1036,3941,2179
1037,3941,1218
1038,3941,1739
1039,3941,302
1040,3941,1489
1041,3941,1128
1042,3941,1382
1043,3941,4029
1044,3941,345
1045,3941,1555
1046,3941,340
1047,3941,1665
1048,3941,1452
1049,3941,1701
1050,3941,1197
1051,3941,2948
1052,3941,507
1053,3941,1335
1054,3941,1229
1055,3941,478
1056,3941,1353
1057,3941,346
1058,3941,1524
1059,3941,1418
1060,3941,644
1061,3941,1657
1062,3941,3752
1063,3941,1587
1064,3941,1472
1065,3941,1486
1066,3941,1194
1067,3941,1590
1068,3941,351
1069,3941,1613
1070,3941,679
1071,2179,3941
1072,1218,3941
1073,1739,3941
1074,1264,1452
1075,302,3941
1076,302,1452
1077,1489,3941
1078,1128,3941
1079,1382,3941
1080,1382,1452
1081,1382,1472
1082,1382,1486
1083,609,1486
1084,4029,3941
1085,4029,1452
1086,4029,1472
1087,4029,1486
1088,345,3941
1089,345,1452
1090,345,1486
1091,1555,3941
1092,340,3941
1093,340,1452
1094,340,1486
1095,1665,3941
1096,1665,1636
1097,352,1486
1098,1452,3941
1099,1452,1264
1100,1452,302
1101,1452,1382
1102,1452,4029
1103,1452,345
1104,1452,340
1105,1452,2948
1106,1452,1353
1107,1452,346
1108,1452,1472
1109,1452,1486
1110,1452,1590
1111,1452,351
1112,1452,1613
1113,1701,3941
1114,1197,3941
1115,1197,1486
1116,2948,3941
1117,2948,1452
1118,2948,1472
1119,2948,1486
1120,507,3941
1121,1335,3941
1122,1229,3941
1123,478,3941
1124,1353,3941
1125,1353,1452
1126,346,3941
1127,346,1452
1128,346,1486
1129,1524,3941
1130,1418,3941
1131,644,3941
1132,1657,3941
1133,3752,3941
1134,1587,3941
1135,1472,3941
1136,1472,1382
1137,1472,4029
1138,1472,1452
1139,1472,2948
1140,1472,1486
1141,1486,737
1142,1486,3941
1143,1486,1382
1144,1486,609
1145,1486,4029
1146,1486,345
1147,1486,340
1148,1486,352
1149,1486,1452
1150,1486,1197
1151,1486,2948
1152,1486,346
1153,1486,1472
1154,1486,350
1155,1194,3941
1156,350,1486
1157,1590,3941
1158,1590,1452
1159,351,3941
1160,351,1452
1161,1613,3941
1162,1613,1452
1163,679,3941
1164,1678,1638
1165,1538,1335
1166,1264,1555
1167,1264,1335
1168,1264,1354
1169,1264,1418
1170,302,1335
1171,302,1418
1172,345,1418
1173,1555,1264
1174,1555,1335
1175,1335,1538
1176,1335,1264
1177,1335,302
1178,1335,1555
1179,1335,1353
1180,1335,1524
1181,1335,1418
1182,1335,1587
1183,1335,1551
1184,1353,1335
1185,1353,1273
1186,1524,1335
1187,1524,1418
1188,1354,1264
1189,1354,1273
1190,1418,1264
1191,1418,302
1192,1418,345
1193,1418,1335
1194,1418,1524
1195,1418,1273
1196,1587,1335
1197,1273,1353
1198,1273,1354
1199,1273,1418
1200,1551,1335
1201,1230,507
1202,2006,3320
1203,2006,3361
1204,2170,3797
1205,2170,3830
1206,2170,146
1207,580,507
1208,580,3752
1209,737,507
1210,3941,507
1211,3941,3752
1212,3682,3876
1213,3682,3670
1214,3682,507
1215,3682,3576
1216,3682,3830
1217,3682,3752
1218,3682,3462
1219,2179,3024
1220,2179,345
1221,2179,3714
1222,2179,3797
1223,2179,507
1224,2179,2194
1225,2179,3830
1226,3673,3876
1227,3673,3670
1228,3673,3797
1229,3673,3484
1230,3673,507
1231,3673,3861
1232,3673,3830
1233,3673,3752
1234,3673,3462
1235,2057,507
1236,1218,3797
1237,1218,507
1238,1218,3576
1239,1218,3752
1240,636,507
1241,3885,3304
1242,3885,2279
1243,1538,507
1244,3131,507
1245,3690,3876
1246,3690,3520
1247,3690,3670
1248,3690,3797
1249,3690,3484
1250,3690,3697
1251,3690,3576
1252,3690,3830
1253,3690,3752
1254,3320,2006
1255,3320,3484
1256,3320,3339
1257,3320,3351
1258,3320,3361
1259,2709,3670
1260,2709,3576
1261,2997,507
1262,3448,3876
1263,3448,1852
1264,3448,3520
1265,3448,3670
1266,3448,3797
1267,3448,3484
1268,3448,3697
1269,3448,507
1270,3448,1229
1271,3448,3576
1272,3448,2279
1273,3448,3830
1274,3448,3720
1275,3448,3752
1276,3448,3462
1277,3448,3570
1278,3448,3731
1279,3448,3577
1280,302,507
1281,302,3752
1282,2531,3576
1283,1423,507
1284,1489,507
1285,3849,3876
1286,3849,3670
1287,3849,3797
1288,3849,507
1289,3849,3576
1290,3849,3830
1291,3849,3752
1292,3849,3462
1293,2851,3670
1294,2851,3797
1295,2851,3576
1296,2851,2890
1297,1382,3876
1298,1382,3670
1299,1382,3797
1300,1382,3304
1301,1382,507
1302,1382,3576
1303,1382,3830
1304,1382,3752
1305,3486,3876
1306,3486,3670
1307,3486,3797
1308,3486,3576
1309,3486,3830
1310,3486,3752
1311,3876,3682
1312,3876,3673
1313,3876,3690
1314,3876,3448
1315,3876,3849
1316,3876,1382
1317,3876,3486
1318,3876,1852
1319,3876,3488
1320,3876,3520
1321,3876,3751
1322,3876,3670
1323,3876,3645
1324,3876,599
1325,3876,3494
1326,3876,1555
1327,3876,3533
1328,3876,340
1329,3876,2564
1330,3876,3714
1331,3876,3550
1332,3876,3585
1333,3876,3797
1334,3876,3877
1335,3876,3484
1336,3876,3697
1337,3876,507
1338,3876,3458
1339,3876,3878
1340,3876,1824
1341,3876,3576
1342,3876,3717
1343,3876,3858
1344,3876,3861
1345,3876,3830
1346,3876,3720
1347,3876,3752
1348,3876,3462
1349,3876,3570
1350,3876,1760
1351,3876,3626
1352,3876,3731
1353,3876,3621
1354,3876,3577
1355,3876,3469
1356,3876,1885
1357,3876,2890
1358,3876,3536
1359,3876,3678
1360,3876,3646
1361,3876,146
1362,3876,193
1363,3024,2179
1364,609,507
1365,2287,2279
1366,1852,3448
1367,1852,3876
1368,1852,3670
1369,1852,3797
1370,1852,3576
1371,1852,3830
1372,1852,3752
1373,1852,3462
1374,3488,3876
1375,3488,3520
1376,3488,3670
1377,3488,3797
1378,3488,3576
1379,3488,3830
1380,3488,3752
1381,3520,3690
1382,3520,3448
1383,3520,3876
1384,3520,3488
1385,3520,3670
1386,3520,3645
1387,3520,3533
1388,3520,3585
1389,3520,3797
1390,3520,3877
1391,3520,3484
1392,3520,3697
1393,3520,3458
1394,3520,3878
1395,3520,3576
1396,3520,3858
1397,3520,3861
1398,3520,3830
1399,3520,3720
1400,3520,3752
1401,3520,3462
1402,3520,3570
1403,3520,3626
1404,3520,3731
1405,3520,3678
1406,3520,3646
1407,3520,146
1408,3520,193
1409,3093,507
1410,3751,3876
1411,3751,3670
1412,3751,3484
1413,3751,507
1414,3751,3576
1415,3751,3830
1416,3751,3752
1417,3751,3462
1418,3751,3577
1419,3670,3682
1420,3670,3673
1421,3670,3690
1422,3670,3320
1423,3670,2709
1424,3670,3448
1425,3670,3849
1426,3670,2851
1427,3670,1382
1428,3670,3486
1429,3670,3876
1430,3670,1852
1431,3670,3488
1432,3670,3520
1433,3670,3751
1434,3670,3645
1435,3670,3494
1436,3670,3988
1437,3670,3533
1438,3670,340
1439,3670,1804
1440,3670,2560
1441,3670,2564
1442,3670,3728
1443,3670,3566
1444,3670,3714
1445,3670,3550
1446,3670,3930
1447,3670,3585
1448,3670,3797
1449,3670,3877
1450,3670,3484
1451,3670,3697
1452,3670,507
1453,3670,2789
1454,3670,1229
1455,3670,3458
1456,3670,3878
1457,3670,1824
1458,3670,3576
1459,3670,3717
1460,3670,3858
1461,3670,3861
1462,3670,1825
1463,3670,2279
1464,3670,3830
1465,3670,3720
1466,3670,3752
1467,3670,3462
1468,3670,3570
1469,3670,1871
1470,3670,3626
1471,3670,3731
1472,3670,3621
1473,3670,2650
1474,3670,3577
1475,3670,3469
1476,3670,1885
1477,3670,2890
1478,3670,3536
1479,3670,3678
1480,3670,3646
1481,3670,49
1482,3670,146
1483,3670,156
1484,3670,178
1485,3670,193
1486,1084,1054
1487,3645,3876
1488,3645,3520
1489,3645,3670
1490,3645,3697
1491,3645,3576
1492,3645,3830
1493,3645,3752
1494,3645,3462
1495,3645,146
1496,599,3876
1497,599,3797
1498,599,507
1499,599,3830
1500,599,3752
1501,345,2179
1502,345,3797
1503,345,3484
1504,345,507
1505,345,3576
1506,345,3830
1507,2188,507
1508,535,507
1509,3494,3876
1510,3494,3670
1511,3494,3077
1512,3494,507
1513,3494,3576
1514,3494,3830
1515,3494,1386
1516,3494,3752
1517,3494,3462
1518,3494,3577
1519,3988,3670
1520,3988,3797
1521,3988,3576
1522,1555,3876
1523,1555,3797
1524,1555,507
1525,1555,3830
1526,1555,3752
1527,3533,3876
1528,3533,3520
1529,3533,3670
1530,3533,3830
1531,3533,3752
1532,3533,3462
1533,340,3876
1534,340,3670
1535,340,3304
1536,340,507
1537,340,3752
1538,2305,2279
1539,1804,3670
1540,1804,3484
1541,1804,3462
1542,2560,3876
1543,2560,3670
1544,2560,3797
1545,2560,3576
1546,534,507
1547,534,3752
1548,2564,3876
1549,2564,3670
1550,2564,3797
1551,2564,3484
1552,2564,3878
1553,2564,3576
1554,1665,507
1555,352,507
1556,342,507
1557,3199,2279
1558,421,3797
1559,421,507
1560,421,478
1561,3077,3494
1562,3077,3797
1563,3077,3484
1564,3077,2279
1565,3077,3830
1566,3077,3469
1567,2359,3728
1568,2359,3469
1569,3728,3670
1570,3728,2359
1571,3728,3992
1572,3728,3484
1573,3728,3942
1574,3728,2279
1575,3728,3462
1576,3728,3361
1577,3566,3670
1578,3714,2179
1579,3714,3876
1580,3714,3670
1581,3714,3484
1582,3714,507
1583,3714,3576
1584,3550,3876
1585,3550,3670
1586,3550,3484
1587,3550,507
1588,3550,3576
1589,3550,3830
1590,3550,3752
1591,3550,3462
1592,3930,3670
1593,3930,2279
1594,3585,3876
1595,3585,3520
1596,3585,3670
1597,3585,3797
1598,3585,3484
1599,3585,3576
1600,3585,3830
1601,3585,3752
1602,3585,3462
1603,1701,507
1604,3797,2170
1605,3797,2179
1606,3797,3673
1607,3797,1218
1608,3797,3690
1609,3797,3448
1610,3797,3849
1611,3797,2851
1612,3797,1382
1613,3797,3486
1614,3797,3876
1615,3797,1852
1616,3797,3488
1617,3797,3520
1618,3797,3670
1619,3797,599
1620,3797,345
1621,3797,3988
1622,3797,1555
1623,3797,2560
1624,3797,2564
1625,3797,421
1626,3797,3077
1627,3797,3585
1628,3797,3877
1629,3797,3484
1630,3797,507
1631,3797,2789
1632,3797,1229
1633,3797,478
1634,3797,3878
1635,3797,3576
1636,3797,1524
1637,3797,2279
1638,3797,3830
1639,3797,1386
1640,3797,3462
1641,3797,3570
1642,3797,3626
1643,3797,3731
1644,3797,2650
1645,3797,3577
1646,3797,3469
1647,3797,1885
1648,3797,2890
1649,3797,3646
1650,3797,351
1651,3797,146
1652,3797,178
1653,3797,193
1654,3797,1678
1655,813,507
1656,2264,2279
1657,3992,3728
1658,3304,3885
1659,3304,1382
1660,3304,340
1661,3304,507
1662,3304,2279
1663,3304,3316
1664,2176,507
1665,3877,3876
1666,3877,3520
1667,3877,3670
1668,3877,3797
1669,3877,3484
1670,3877,502
1671,3877,507
1672,3877,3576
1673,3877,3830
1674,3877,3752
1675,3877,3462
1676,3877,49
1677,3877,156
1678,3877,178
1679,3877,193
1680,3484,3673
1681,3484,3690
1682,3484,3320
1683,3484,3448
1684,3484,3876
1685,3484,3520
1686,3484,3751
1687,3484,3670
1688,3484,345
1689,3484,1804
1690,3484,2564
1691,3484,3077
1692,3484,3728
1693,3484,3714
1694,3484,3550
1695,3484,3585
1696,3484,3797
1697,3484,3877
1698,3484,507
1699,3484,2789
1700,3484,1229
1701,3484,3878
1702,3484,3339
1703,3484,1824
1704,3484,3576
1705,3484,2279
1706,3484,3830
1707,3484,3720
1708,3484,3752
1709,3484,3462
1710,3484,3570
1711,3484,3406
1712,3484,3626
1713,3484,3731
1714,3484,3577
1715,3484,3469
1716,3484,3536
1717,3484,3678
1718,3484,3361
1719,3484,49
1720,3484,156
1721,3484,178
1722,3484,193
1723,517,507
